content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Kaya nya shopee udh gk pake ekspedisi JNT lgi.. udh check out beberapa kali di toko berbeda ternyata cuma bisa pake shopee express.. disini Kalimantan timur balikpapan shopee express sangat lama dan gk sesuai tgl yg di estimasikan.. standar express serasa ambil yg hemat express.. tiba"" estimasi bertambah sendiri di aplikasi klo sdh lewat dari perkiraan nya.. knp yaa shopee? Saya sdh sangat terbantu karna JNT disini selalu sesuai estimasi dan gk pernah telat dari estimasi yg disesuaikan",4,,kaya nya shopee udh gk pake ekspedisi jnt lgi udh check out beberapa kali di toko berbeda ternyata cuma bisa pake shopee express disini kalimantan timur balikpapan shopee express sangat lama dan gk sesuai tgl yg di estimasikan standar express serasa ambil yg hemat express tiba estimasi bertambah sendiri di aplikasi klo sdh lewat dari perkiraan nya knp yaa shopee saya sdh sangat terbantu karna jnt disini selalu sesuai estimasi dan gk pernah telat dari estimasi yg disesuaikan,kaya nya shopee udh gk pake ekspedisi jnt lgi udh check out kali toko berbeda pake shopee express kalimantan timur balikpapan shopee express gk sesuai tgl yg estimasikan standar express serasa ambil yg hemat express estimasi bertambah aplikasi klo sdh perkiraan nya knp yaa shopee sdh terbantu karna jnt sesuai estimasi gk telat estimasi yg disesuaikan,"['kaya', 'nya', 'shopee', 'udh', 'gk', 'pake', 'ekspedisi', 'jnt', 'lgi', 'udh', 'check', 'out', 'kali', 'toko', 'berbeda', 'pake', 'shopee', 'express', 'kalimantan', 'timur', 'balikpapan', 'shopee', 'express', 'gk', 'sesuai', 'tgl', 'yg', 'estimasikan', 'standar', 'express', 'serasa', 'ambil', 'yg', 'hemat', 'express', 'estimasi', 'bertambah', 'aplikasi', 'klo', 'sdh', 'perkiraan', 'nya', 'knp', 'yaa', 'shopee', 'sdh', 'terbantu', 'karna', 'jnt', 'sesuai', 'estimasi', 'gk', 'telat', 'estimasi', 'yg', 'disesuaikan']",kaya nya shopee udh gk pake ekspedisi jnt lgi udh check out kali toko beda pake shopee express kalimantan timur balikpapan shopee express gk sesuai tgl yg estimasi standar express serasa ambil yg hemat express estimasi tambah aplikasi klo sdh kira nya knp yaa shopee sdh bantu karna jnt sesuai estimasi gk telat estimasi yg sesuai
Order 4 item. Yang sampae hanya 1 item. Setelah konplen saldo shopee dikembalikan seharga 3 item. Tapi ongkirnya tidak kembali. Lumayan ongkirnya 3ratusan untuk total barang.,1,Negatif,order  item yang sampae hanya  item setelah konplen saldo shopee dikembalikan seharga  item tapi ongkirnya tidak kembali lumayan ongkirnya ratusan untuk total barang,order item sampae item konplen saldo shopee dikembalikan seharga item ongkirnya lumayan ongkirnya ratusan total barang,"['order', 'item', 'sampae', 'item', 'konplen', 'saldo', 'shopee', 'dikembalikan', 'seharga', 'item', 'ongkirnya', 'lumayan', 'ongkirnya', 'ratusan', 'total', 'barang']",order item sampae item konplen saldo shopee kembali harga item ongkirnya lumayan ongkirnya ratus total barang
sya sebagai penjual.. setelah updatean kemaren apk shope. exspedisi gk bisa di ubahh..tpi pengiriman lambatt..gk ada update pengiriman..biasa bogor ke jakarta 1/2 hari..ini dah hampir 5hari...saya sangat kecewa.terjadi udah beberapa paket retur semua..sangat merugikann inii,1,Negatif,sya sebagai penjual setelah updatean kemaren apk shope exspedisi gk bisa di ubahhtpi pengiriman lambattgk ada update pengirimanbiasa bogor ke jakarta  hariini dah hampir harisaya sangat kecewaterjadi udah beberapa paket retur semuasangat merugikann inii,sya penjual updatean kemaren apk shope exspedisi gk ubahhtpi pengiriman lambattgk update pengirimanbiasa bogor jakarta hariini dah harisaya kecewaterjadi udah paket retur semuasangat merugikann inii,"['sya', 'penjual', 'updatean', 'kemaren', 'apk', 'shope', 'exspedisi', 'gk', 'ubahhtpi', 'pengiriman', 'lambattgk', 'update', 'pengirimanbiasa', 'bogor', 'jakarta', 'hariini', 'dah', 'harisaya', 'kecewaterjadi', 'udah', 'paket', 'retur', 'semuasangat', 'merugikann', 'inii']",sya jual updatean kemaren apk shope exspedisi gk ubahhtpi kirim lambattgk update pengirimanbiasa bogor jakarta hariini dah harisaya kecewaterjadi udah paket retur semuasangat merugikann ini
"Saya sudah beberapa kali email ke supportnya shopee tapi teamnya kayak yang kurang mendalami kebijakan shopee....tolong atasan dari team support pelajari lagi isi dari chat email saya.... Dan kalau mau jawab peryanyaan terutama via email JANGAN dijawab dengan templete jadinya gak nyambung... Apa yanh ditanya, apa yanh dijawab. Kalau team tidak berkenan silahkan hub,saya via email... Makasih",1,Negatif,saya sudah beberapa kali email ke supportnya shopee tapi teamnya kayak yang kurang mendalami kebijakan shopeetolong atasan dari team support pelajari lagi isi dari chat email saya dan kalau mau jawab peryanyaan terutama via email jangan dijawab dengan templete jadinya gak nyambung apa yanh ditanya apa yanh dijawab kalau team tidak berkenan silahkan hubsaya via email makasih,kali email supportnya shopee teamnya kayak mendalami kebijakan shopeetolong atasan team support pelajari isi chat email peryanyaan via email templete gak nyambung yanh yanh team berkenan silahkan hubsaya via email makasih,"['kali', 'email', 'supportnya', 'shopee', 'teamnya', 'kayak', 'mendalami', 'kebijakan', 'shopeetolong', 'atasan', 'team', 'support', 'pelajari', 'isi', 'chat', 'email', 'peryanyaan', 'via', 'email', 'templete', 'gak', 'nyambung', 'yanh', 'yanh', 'team', 'berkenan', 'silahkan', 'hubsaya', 'via', 'email', 'makasih']",kali email supportnya shopee teamnya kayak dalam bijak shopeetolong atas team support ajar isi chat email peryanyaan via email templete gak nyambung yanh yanh team kenan silah hubsaya via email makasih
Padahal saya sering pakai apk ini.. kenapa jadi ngga enak setelah update 9.9.. stelah ceckout jadi gak bisa milih jasa kirimm.. gak enakk poolll🙏🙏 harus milih sebelum checkout ..,1,Negatif,padahal saya sering pakai apk ini kenapa jadi ngga enak setelah update  stelah ceckout jadi gak bisa milih jasa kirimm gak enakk poolll harus milih sebelum checkout ,pakai apk ngga enak update stelah ceckout gak milih jasa kirimm gak enakk poolll milih checkout,"['pakai', 'apk', 'ngga', 'enak', 'update', 'stelah', 'ceckout', 'gak', 'milih', 'jasa', 'kirimm', 'gak', 'enakk', 'poolll', 'milih', 'checkout']",pakai apk ngga enak update stelah ceckout gak milih jasa kirimm gak enakk poolll milih checkout
"udah 2 minggu ini shopee cuma ada anter aja sama sicepat. itu jasa kirim yg paling buruk. coba lihat rating nya d google. kmaren beli stb d shopee pake anteraja. eh barang yg pesen siapa, yg nerima siapa, untung poto penerima nya kenal. pdhaliru beda RT ko bisa salah ngasih,, sedangkat alamat tertera RT/RW gak teliti bgt. sangat tidak profesional..",4,,udah  minggu ini shopee cuma ada anter aja sama sicepat itu jasa kirim yg paling buruk coba lihat rating nya d google kmaren beli stb d shopee pake anteraja eh barang yg pesen siapa yg nerima siapa untung poto penerima nya kenal pdhaliru beda rt ko bisa salah ngasih sedangkat alamat tertera rtrw gak teliti bgt sangat tidak profesional,udah minggu shopee anter aja sicepat jasa kirim yg buruk coba lihat rating nya d google kmaren beli stb d shopee pake anteraja eh barang yg pesen yg nerima untung poto penerima nya kenal pdhaliru beda rt ko salah ngasih sedangkat alamat tertera rtrw gak teliti bgt profesional,"['udah', 'minggu', 'shopee', 'anter', 'aja', 'sicepat', 'jasa', 'kirim', 'yg', 'buruk', 'coba', 'lihat', 'rating', 'nya', 'd', 'google', 'kmaren', 'beli', 'stb', 'd', 'shopee', 'pake', 'anteraja', 'eh', 'barang', 'yg', 'pesen', 'yg', 'nerima', 'untung', 'poto', 'penerima', 'nya', 'kenal', 'pdhaliru', 'beda', 'rt', 'ko', 'salah', 'ngasih', 'sedangkat', 'alamat', 'tertera', 'rtrw', 'gak', 'teliti', 'bgt', 'profesional']",udah minggu shopee anter aja sicepat jasa kirim yg buruk coba lihat rating nya d google kmaren beli stb d shopee pake anteraja eh barang yg sen yg nerima untung poto terima nya kenal pdhaliru beda rt ko salah ngasih sedangkat alamat tera rtrw gak teliti bgt profesional
"lagi main game tiba tiba ada iklan dari shopee, udah pencet tanda silang (x) malah masuk ke app shopee. gw suka aplikasi shopee cuma banyak banget iklan shopee bikin gw jadi suka dan benci terhadap shopee",1,Negatif,lagi main game tiba tiba ada iklan dari shopee udah pencet tanda silang x malah masuk ke app shopee gw suka aplikasi shopee cuma banyak banget iklan shopee bikin gw jadi suka dan benci terhadap shopee,main game iklan shopee udah pencet tanda silang x masuk app shopee gw suka aplikasi shopee banget iklan shopee bikin gw suka benci shopee,"['main', 'game', 'iklan', 'shopee', 'udah', 'pencet', 'tanda', 'silang', 'x', 'masuk', 'app', 'shopee', 'gw', 'suka', 'aplikasi', 'shopee', 'banget', 'iklan', 'shopee', 'bikin', 'gw', 'suka', 'benci', 'shopee']",main game iklan shopee udah pencet tanda silang x masuk app shopee gw suka aplikasi shopee banget iklan shopee bikin gw suka benci shopee
"Sekarang setiap bulannya kalau sudah melewati shoping day, setiap bulannya selalu error gak bisa dibuka, kenapa ya.. Tolong perbaiki lebih baik lagi jangan sering sering error",3,,sekarang setiap bulannya kalau sudah melewati shoping day setiap bulannya selalu error gak bisa dibuka kenapa ya tolong perbaiki lebih baik lagi jangan sering sering error,bulannya melewati shoping day bulannya error gak dibuka ya tolong perbaiki error,"['bulannya', 'melewati', 'shoping', 'day', 'bulannya', 'error', 'gak', 'dibuka', 'ya', 'tolong', 'perbaiki', 'error']",bulan lewat shoping day bulan error gak buka ya tolong baik error
belanja di shopee enak murah cod bisa d cek dulu kalo gak sesuai bisa di tolak.gratis ongkir tiap hari. Apalagi pas di live banyak voucher potonga harganya.,5,Positif,belanja di shopee enak murah cod bisa d cek dulu kalo gak sesuai bisa di tolakgratis ongkir tiap hari apalagi pas di live banyak voucher potonga harganya,belanja shopee enak murah cod d cek kalo gak sesuai tolakgratis ongkir pas live voucher potonga harganya,"['belanja', 'shopee', 'enak', 'murah', 'cod', 'd', 'cek', 'kalo', 'gak', 'sesuai', 'tolakgratis', 'ongkir', 'pas', 'live', 'voucher', 'potonga', 'harganya']",belanja shopee enak murah cod d cek kalo gak sesuai tolakgratis ongkir pas live voucher potonga harga
Sebenarnya bagus pesan di Shopee tapi untuk pengirimannya lama banget apalagi jalur pengiriman pake spx lama kenapa pengirimannya diubah jadi spx sihh bagusan j&t lebih cepat,1,Negatif,sebenarnya bagus pesan di shopee tapi untuk pengirimannya lama banget apalagi jalur pengiriman pake spx lama kenapa pengirimannya diubah jadi spx sihh bagusan jt lebih cepat,bagus pesan shopee pengirimannya banget jalur pengiriman pake spx pengirimannya diubah spx sihh bagusan jt cepat,"['bagus', 'pesan', 'shopee', 'pengirimannya', 'banget', 'jalur', 'pengiriman', 'pake', 'spx', 'pengirimannya', 'diubah', 'spx', 'sihh', 'bagusan', 'jt', 'cepat']",bagus pesan shopee kirim banget jalur kirim pake spx kirim ubah spx sihh bagus jt cepat
"Shopee sekarang jelek kalau mau free ongkir harus spx gak bisa ekspedisi lain. Kurir spx ini rawan hilang, mana ngajukan banding jg muter muter aja, mau cari e-commerce lain aja. Admin ke seller ataupun buyer makin mencekik tapi kualitas pelayanannya jelek gak kaya dulu",1,Negatif,shopee sekarang jelek kalau mau free ongkir harus spx gak bisa ekspedisi lain kurir spx ini rawan hilang mana ngajukan banding jg muter muter aja mau cari ecommerce lain aja admin ke seller ataupun buyer makin mencekik tapi kualitas pelayanannya jelek gak kaya dulu,shopee jelek free ongkir spx gak ekspedisi kurir spx rawan hilang ngajukan banding jg muter muter aja cari ecommerce aja admin seller buyer mencekik kualitas pelayanannya jelek gak kaya,"['shopee', 'jelek', 'free', 'ongkir', 'spx', 'gak', 'ekspedisi', 'kurir', 'spx', 'rawan', 'hilang', 'ngajukan', 'banding', 'jg', 'muter', 'muter', 'aja', 'cari', 'ecommerce', 'aja', 'admin', 'seller', 'buyer', 'mencekik', 'kualitas', 'pelayanannya', 'jelek', 'gak', 'kaya']",shopee jelek free ongkir spx gak ekspedisi kurir spx rawan hilang ngajukan banding jg muter muter aja cari ecommerce aja admin seller buyer cekik kualitas layan jelek gak kaya
"aqu turunin bintang nya. karna stiap buka apl. pasmau pesen suka kluar mulu dri apl. setiap buka apl mau pesen brang. sering kluar"" sendiri . sudah di updat masih aja gtu. cobadi kluarin dri akun juga sama masih aj kluar"" sendiri ga tau knp🤦‍♀️🤦‍♀️🤦‍♂️🤦‍♂️",2,Negatif,aqu turunin bintang nya karna stiap buka apl pasmau pesen suka kluar mulu dri apl setiap buka apl mau pesen brang sering kluar sendiri  sudah di updat masih aja gtu cobadi kluarin dri akun juga sama masih aj kluar sendiri ga tau knp,aqu turunin bintang nya karna stiap buka apl pasmau pesen suka kluar mulu dri apl buka apl pesen brang kluar updat aja gtu cobadi kluarin dri akun aj kluar ga tau knp,"['aqu', 'turunin', 'bintang', 'nya', 'karna', 'stiap', 'buka', 'apl', 'pasmau', 'pesen', 'suka', 'kluar', 'mulu', 'dri', 'apl', 'buka', 'apl', 'pesen', 'brang', 'kluar', 'updat', 'aja', 'gtu', 'cobadi', 'kluarin', 'dri', 'akun', 'aj', 'kluar', 'ga', 'tau', 'knp']",aqu turunin bintang nya karna stiap buka apl pasmau sen suka kluar mulu dri apl buka apl sen brang kluar updat aja gtu cobadi kluarin dri akun aj kluar ga tau knp
"Pelayanan cs buruk, ada maslah di system sopee nyalahin pelanggan dan penjual, sudah ada video dan gambar juga tidak mau menyelesaikan masalahnya, hanya bisa nyalahin tanpa mau berbenah. Semakin buruk pelayanannya",1,Negatif,pelayanan cs buruk ada maslah di system sopee nyalahin pelanggan dan penjual sudah ada video dan gambar juga tidak mau menyelesaikan masalahnya hanya bisa nyalahin tanpa mau berbenah semakin buruk pelayanannya,pelayanan cs buruk maslah system sopee nyalahin pelanggan penjual video gambar menyelesaikan nyalahin berbenah buruk pelayanannya,"['pelayanan', 'cs', 'buruk', 'maslah', 'system', 'sopee', 'nyalahin', 'pelanggan', 'penjual', 'video', 'gambar', 'menyelesaikan', 'nyalahin', 'berbenah', 'buruk', 'pelayanannya']",layan cs buruk mas system sopee nyalahin langgan jual video gambar selesai nyalahin benah buruk layan
Gila si Shopee tagihan bulan Juli jatuh tempo Agustus udah di bayar masih tertera di aplikasi... Harus nya tagihan bulan Agustus yg tertera jatuh tempo di September..... Pokok nya saya ga mau bayar klo blm bener Saya bayar pake mbanking..... Sisa yg kmren juga udah dibayar tertera masih banyak!!!! Jgn korupsi dong rakyat kecil di bodohin,1,Negatif,gila si shopee tagihan bulan juli jatuh tempo agustus udah di bayar masih tertera di aplikasi harus nya tagihan bulan agustus yg tertera jatuh tempo di september pokok nya saya ga mau bayar klo blm bener saya bayar pake mbanking sisa yg kmren juga udah dibayar tertera masih banyak jgn korupsi dong rakyat kecil di bodohin,gila si shopee tagihan juli jatuh tempo agustus udah bayar tertera aplikasi nya tagihan agustus yg tertera jatuh tempo september pokok nya ga bayar klo blm bener bayar pake mbanking sisa yg kmren udah dibayar tertera jgn korupsi rakyat bodohin,"['gila', 'si', 'shopee', 'tagihan', 'juli', 'jatuh', 'tempo', 'agustus', 'udah', 'bayar', 'tertera', 'aplikasi', 'nya', 'tagihan', 'agustus', 'yg', 'tertera', 'jatuh', 'tempo', 'september', 'pokok', 'nya', 'ga', 'bayar', 'klo', 'blm', 'bener', 'bayar', 'pake', 'mbanking', 'sisa', 'yg', 'kmren', 'udah', 'dibayar', 'tertera', 'jgn', 'korupsi', 'rakyat', 'bodohin']",gila si shopee tagih juli jatuh tempo agustus udah bayar tera aplikasi nya tagih agustus yg tera jatuh tempo september pokok nya ga bayar klo blm bener bayar pake mbanking sisa yg kmren udah bayar tera jgn korupsi rakyat bodohin
"Halo kak kenapa aplikasi shoope saya tidak bisa digunakan saat hendak pakai spaylater,atau pembayaran yang lain , selalu keluar menu memuat ulang tapi hanya 0% saja ga naik2 itu gmna solusinya",4,,halo kak kenapa aplikasi shoope saya tidak bisa digunakan saat hendak pakai spaylateratau pembayaran yang lain  selalu keluar menu memuat ulang tapi hanya  saja ga naik itu gmna solusinya,halo kak aplikasi shoope pakai spaylateratau pembayaran menu memuat ulang ga gmna solusinya,"['halo', 'kak', 'aplikasi', 'shoope', 'pakai', 'spaylateratau', 'pembayaran', 'menu', 'memuat', 'ulang', 'ga', 'gmna', 'solusinya']",halo kak aplikasi shoope pakai spaylateratau bayar menu muat ulang ga gmna solusi
"Shopee untuk pembeli bulan ini mantap karena free ongkir 0 rupiah yg sebelum2nya gak ada gratis ongkir meski udah nyekik penjual. Tapi untuk penjual, biaya adminnya masyaAllah mahalnya. Tidak mendukung UMKM kecil.",1,Negatif,shopee untuk pembeli bulan ini mantap karena free ongkir  rupiah yg sebelumnya gak ada gratis ongkir meski udah nyekik penjual tapi untuk penjual biaya adminnya masyaallah mahalnya tidak mendukung umkm kecil,shopee pembeli mantap free ongkir rupiah yg gak gratis ongkir udah nyekik penjual penjual biaya adminnya masyaallah mahalnya mendukung umkm,"['shopee', 'pembeli', 'mantap', 'free', 'ongkir', 'rupiah', 'yg', 'gak', 'gratis', 'ongkir', 'udah', 'nyekik', 'penjual', 'penjual', 'biaya', 'adminnya', 'masyaallah', 'mahalnya', 'mendukung', 'umkm']",shopee beli mantap free ongkir rupiah yg gak gratis ongkir udah nyekik jual jual biaya adminnya masyaallah mahal dukung umkm
Banyak voucher diskon yang diberikan Shopee bisa kita klaim namun susah untuk dipakai ketika CO karena berebut dengan yang lain dan voucher dibatasi. Untuk sekarang belanja di Shopee susah untuk mendapatkan potongan harga karena voucher yang dibatasi pemakaiannya tidak mudah untuk didapatkan.,2,Negatif,banyak voucher diskon yang diberikan shopee bisa kita klaim namun susah untuk dipakai ketika co karena berebut dengan yang lain dan voucher dibatasi untuk sekarang belanja di shopee susah untuk mendapatkan potongan harga karena voucher yang dibatasi pemakaiannya tidak mudah untuk didapatkan,voucher diskon shopee klaim susah dipakai co berebut voucher dibatasi belanja shopee susah potongan harga voucher dibatasi pemakaiannya mudah didapatkan,"['voucher', 'diskon', 'shopee', 'klaim', 'susah', 'dipakai', 'co', 'berebut', 'voucher', 'dibatasi', 'belanja', 'shopee', 'susah', 'potongan', 'harga', 'voucher', 'dibatasi', 'pemakaiannya', 'mudah', 'didapatkan']",voucher diskon shopee klaim susah pakai co rebut voucher batas belanja shopee susah potong harga voucher batas pakai mudah dapat
"Aplikasi yg sangat sangat membantu sekali, dlm hal pembelian barang mudah dan kualitas di toko yg ada di shoppi saya selalu menemukan yg amanah... Terimakasih shoppi..👍",5,Positif,aplikasi yg sangat sangat membantu sekali dlm hal pembelian barang mudah dan kualitas di toko yg ada di shoppi saya selalu menemukan yg amanah terimakasih shoppi,aplikasi yg membantu dlm pembelian barang mudah kualitas toko yg shoppi menemukan yg amanah terimakasih shoppi,"['aplikasi', 'yg', 'membantu', 'dlm', 'pembelian', 'barang', 'mudah', 'kualitas', 'toko', 'yg', 'shoppi', 'menemukan', 'yg', 'amanah', 'terimakasih', 'shoppi']",aplikasi yg bantu dlm beli barang mudah kualitas toko yg shoppi temu yg amanah terimakasih shoppi
"Shoope pengiriman ya yg sekarang cuma shoopeexpres,percuma pengiriman lama banget bisa 3 sampai 5 hari,padahal jnt dan pengerimanya lebih cepat.lama kelamaan saya pindah online shoop di lazada atau Tokopedia.",1,Negatif,shoope pengiriman ya yg sekarang cuma shoopeexprespercuma pengiriman lama banget bisa  sampai  haripadahal jnt dan pengerimanya lebih cepatlama kelamaan saya pindah online shoop di lazada atau tokopedia,shoope pengiriman ya yg shoopeexprespercuma pengiriman banget haripadahal jnt pengerimanya cepatlama pindah online shoop lazada tokopedia,"['shoope', 'pengiriman', 'ya', 'yg', 'shoopeexprespercuma', 'pengiriman', 'banget', 'haripadahal', 'jnt', 'pengerimanya', 'cepatlama', 'pindah', 'online', 'shoop', 'lazada', 'tokopedia']",shoope kirim ya yg shoopeexprespercuma kirim banget haripadahal jnt rima cepatlama pindah online shoop lazada tokopedia
"Baru kali ini saya kecewa belanja di shopee, karena ekspedisi Anteraja , sudah 2 kali gagal terus tidak terkirim ke rumah,, coba ekspedisi ga bisa milih kaya dulu,, benar2 kecewa",1,Negatif,baru kali ini saya kecewa belanja di shopee karena ekspedisi anteraja  sudah  kali gagal terus tidak terkirim ke rumah coba ekspedisi ga bisa milih kaya dulu benar kecewa,kali kecewa belanja shopee ekspedisi anteraja kali gagal terkirim rumah coba ekspedisi ga milih kaya kecewa,"['kali', 'kecewa', 'belanja', 'shopee', 'ekspedisi', 'anteraja', 'kali', 'gagal', 'terkirim', 'rumah', 'coba', 'ekspedisi', 'ga', 'milih', 'kaya', 'kecewa']",kali kecewa belanja shopee ekspedisi anteraja kali gagal kirim rumah coba ekspedisi ga milih kaya kecewa
"Voucher nya sudah dipake buat belanja lg.TERIMA KASIH SHOPEE,sudah mengutamakan pelanggan.tidak seperti LAZADA,bukannya membantu pembeli,malah membela penjual yang merugikan waktu dan seeneknya membatalkan barang.padahal sudah dalam proses pengiriman,tp dibatalkan,alasannya barang habis.capek2 nunggu 3 hari.kesel banget,langsung auto uninstal.Maaf,jadi curhat.habis keselbdan eneg banget!!!Pertahankan dan lebih baik lagi ya SHOPEE,supaya pelanggan tambah seneng dan senengggggggg........🫰🫰🫰",5,Positif,voucher nya sudah dipake buat belanja lgterima kasih shopeesudah mengutamakan pelanggantidak seperti lazadabukannya membantu pembelimalah membela penjual yang merugikan waktu dan seeneknya membatalkan barangpadahal sudah dalam proses pengirimantp dibatalkanalasannya barang habiscapek nunggu  harikesel bangetlangsung auto uninstalmaafjadi curhathabis keselbdan eneg bangetpertahankan dan lebih baik lagi ya shopeesupaya pelanggan tambah seneng dan senengggggggg,voucher nya dipake belanja lgterima kasih shopeesudah mengutamakan pelanggantidak lazadabukannya membantu pembelimalah membela penjual merugikan seeneknya membatalkan barangpadahal proses pengirimantp dibatalkanalasannya barang habiscapek nunggu harikesel bangetlangsung auto uninstalmaafjadi curhathabis keselbdan eneg bangetpertahankan ya shopeesupaya pelanggan seneng senengggggggg,"['voucher', 'nya', 'dipake', 'belanja', 'lgterima', 'kasih', 'shopeesudah', 'mengutamakan', 'pelanggantidak', 'lazadabukannya', 'membantu', 'pembelimalah', 'membela', 'penjual', 'merugikan', 'seeneknya', 'membatalkan', 'barangpadahal', 'proses', 'pengirimantp', 'dibatalkanalasannya', 'barang', 'habiscapek', 'nunggu', 'harikesel', 'bangetlangsung', 'auto', 'uninstalmaafjadi', 'curhathabis', 'keselbdan', 'eneg', 'bangetpertahankan', 'ya', 'shopeesupaya', 'pelanggan', 'seneng', 'senengggggggg']",voucher nya dipake belanja lgterima kasih shopeesudah utama pelanggantidak lazadabukannya bantu pembelimalah bela jual rugi enek batal barangpadahal proses pengirimantp dibatalkanalasannya barang habiscapek nunggu harikesel bangetlangsung auto uninstalmaafjadi curhathabis keselbdan eneg bangetpertahankan ya shopeesupaya langgan neng senengggggggg
"Bikin pilihan expedisi lain, biar tau kami milih yang terbaik, sok sok an spx ngantar paket 3 hari paket ngangur gk diantar, masih banyak expedisi yg lain gk usah sok sokan buat expedisi kalo gk bisa konsisten.",1,Negatif,bikin pilihan expedisi lain biar tau kami milih yang terbaik sok sok an spx ngantar paket  hari paket ngangur gk diantar masih banyak expedisi yg lain gk usah sok sokan buat expedisi kalo gk bisa konsisten,bikin pilihan expedisi biar tau milih terbaik sok sok an spx ngantar paket paket ngangur gk diantar expedisi yg gk sok sokan expedisi kalo gk konsisten,"['bikin', 'pilihan', 'expedisi', 'biar', 'tau', 'milih', 'terbaik', 'sok', 'sok', 'an', 'spx', 'ngantar', 'paket', 'paket', 'ngangur', 'gk', 'diantar', 'expedisi', 'yg', 'gk', 'sok', 'sokan', 'expedisi', 'kalo', 'gk', 'konsisten']",bikin pilih expedisi biar tau milih baik sok sok an spx ngantar paket paket ngangur gk antar expedisi yg gk sok sok expedisi kalo gk konsisten
Tolong jangan di pakai lagi jasa kirim SPX karna proses pengiriman sangatlah lambat tidak seperti jasa kirim lainnya. Kasihan para seller dapat penilaian jelek karena ulah jasa kirim SPX ini...,1,Negatif,tolong jangan di pakai lagi jasa kirim spx karna proses pengiriman sangatlah lambat tidak seperti jasa kirim lainnya kasihan para seller dapat penilaian jelek karena ulah jasa kirim spx ini,tolong pakai jasa kirim spx karna proses pengiriman lambat jasa kirim kasihan seller penilaian jelek ulah jasa kirim spx,"['tolong', 'pakai', 'jasa', 'kirim', 'spx', 'karna', 'proses', 'pengiriman', 'lambat', 'jasa', 'kirim', 'kasihan', 'seller', 'penilaian', 'jelek', 'ulah', 'jasa', 'kirim', 'spx']",tolong pakai jasa kirim spx karna proses kirim lambat jasa kirim kasihan seller nilai jelek ulah jasa kirim spx
Aplikasi nya bagus. Barangnya yg di jual di shopee lumayan bervariatif. Saran aja untuk perbaikan di aplikasi karna kafang sering nge bug di hp saya,4,,aplikasi nya bagus barangnya yg di jual di shopee lumayan bervariatif saran aja untuk perbaikan di aplikasi karna kafang sering nge bug di hp saya,aplikasi nya bagus barangnya yg jual shopee lumayan bervariatif saran aja perbaikan aplikasi karna kafang nge bug hp,"['aplikasi', 'nya', 'bagus', 'barangnya', 'yg', 'jual', 'shopee', 'lumayan', 'bervariatif', 'saran', 'aja', 'perbaikan', 'aplikasi', 'karna', 'kafang', 'nge', 'bug', 'hp']",aplikasi nya bagus barang yg jual shopee lumayan variatif saran aja baik aplikasi karna kafang nge bug hp
"Saya sangat sukah pelayan sopee,,pesanan ,saya selalu rilpic/sesuai pesanan,,,terima kasih sopee,,,, Tapi knp cod saya kok di blokir lagi,,,ingin pesan/belanja cod saya nggk bisa.",5,Positif,saya sangat sukah pelayan sopeepesanan saya selalu rilpicsesuai pesananterima kasih sopee tapi knp cod saya kok di blokir lagiingin pesanbelanja cod saya nggk bisa,sukah pelayan sopeepesanan rilpicsesuai pesananterima kasih sopee knp cod blokir lagiingin pesanbelanja cod nggk,"['sukah', 'pelayan', 'sopeepesanan', 'rilpicsesuai', 'pesananterima', 'kasih', 'sopee', 'knp', 'cod', 'blokir', 'lagiingin', 'pesanbelanja', 'cod', 'nggk']",sukah layan sopeepesanan rilpicsesuai pesananterima kasih sopee knp cod blokir lagiingin pesanbelanja cod nggk
"Sudah gk jelas aplikasi shopee, pket saya datang sangat lambat, trus masih seputaran Banda Aceh, pdahal d aplikasi sudah d daerah saya, truz pesanan bisa d batalkan sendiri dri phak shopee, tlong dong aplikasinya d baguskan lagi",1,Negatif,sudah gk jelas aplikasi shopee pket saya datang sangat lambat trus masih seputaran banda aceh pdahal d aplikasi sudah d daerah saya truz pesanan bisa d batalkan sendiri dri phak shopee tlong dong aplikasinya d baguskan lagi,gk aplikasi shopee pket lambat trus seputaran banda aceh pdahal d aplikasi d daerah truz pesanan d batalkan dri phak shopee tlong aplikasinya d baguskan,"['gk', 'aplikasi', 'shopee', 'pket', 'lambat', 'trus', 'seputaran', 'banda', 'aceh', 'pdahal', 'd', 'aplikasi', 'd', 'daerah', 'truz', 'pesanan', 'd', 'batalkan', 'dri', 'phak', 'shopee', 'tlong', 'aplikasinya', 'd', 'baguskan']",gk aplikasi shopee pket lambat trus putar banda aceh pdahal d aplikasi d daerah truz pesan d batal dri phak shopee tlong aplikasi d bagus
